rhoc,R,M,Lambda,I
1.856301358107135750e+15,1.049004754999995725e+01,1.965223316853224489e+00,8.994885097389190065e+00,1.849262179001007311e+00
1.870746502869145750e+15,1.046004769999995609e+01,1.966337694682731341e+00,8.760735232321286148e+00,1.845100325968693555e+00
1.885191647631155750e+15,1.044004779999995591e+01,1.967392163427323259e+00,8.528854103614472493e+00,1.840709393306968478e+00
1.899636792393166000e+15,1.042004789999995573e+01,1.968322319821629973e+00,8.306789695633499448e+00,1.836156931834037609e+00
1.914081937155176000e+15,1.040004799999995555e+01,1.969158342683023033e+00,8.097806235447126966e+00,1.831595506934080797e+00
1.928527081917186000e+15,1.036951568076296937e+01,1.969893062960643038e+00,7.899086849928345089e+00,1.826989078355256924e+00
1.942972226679196000e+15,1.034748778166168925e+01,1.970561498242399345e+00,7.706338602040347041e+00,1.822289664084627780e+00
1.957417371441206000e+15,1.033004834999995580e+01,1.971141864564446067e+00,7.517794675645493641e+00,1.817372847994142226e+00
1.971862516203216250e+15,1.031004844999995740e+01,1.971636019942224483e+00,7.338789207669106140e+00,1.812446801317659562e+00
1.986307660965226250e+15,1.029004854999995722e+01,1.972032166168018907e+00,7.168664335641658170e+00,1.807469139267707581e+00
2.000752805727236250e+15,1.026004869999995606e+01,1.972367184351010883e+00,7.007425769762207324e+00,1.802519036878165171e+00
2.015197950489246250e+15,1.023860908118705026e+01,1.972625007560947497e+00,6.846608537199546873e+00,1.797317290998990291e+00
2.029643095251256250e+15,1.021705336842940959e+01,1.972809906928864487e+00,6.692716980565006857e+00,1.792069140193227605e+00
2.044088240013266500e+15,1.020004899999995729e+01,1.972916503998303872e+00,6.546226801829942765e+00,1.786801269282708216e+00
2.058533384775276500e+15,1.018004909999995711e+01,1.972959268083720685e+00,6.406913360985329042e+00,1.781557383710239195e+00
2.072978529537286500e+15,1.016004919999995693e+01,1.972931237492009382e+00,6.272655082555262496e+00,1.776271023524591541e+00
2.087423674299296500e+15,1.014004929999995674e+01,1.972834737335342314e+00,6.138997545824545377e+00,1.770736264546305394e+00
2.101868819061306500e+15,1.012004939999995834e+01,1.972676985257566074e+00,6.011594674899825463e+00,1.765219017503752985e+00
2.116313963823316750e+15,1.010004949999995816e+01,1.972454744938828997e+00,5.890181106216240359e+00,1.759703845712660586e+00
2.130759108585326750e+15,1.008004959999995798e+01,1.972180208226201215e+00,5.774406431592479905e+00,1.754211817507702831e+00
2.145204253347336750e+15,1.006004969999995780e+01,1.971847844105922398e+00,5.661653150046308980e+00,1.748683224197849828e+00
2.159649398109346750e+15,1.004004979999995761e+01,1.971449401867804152e+00,5.550284301532379061e+00,1.742943429650853915e+00
2.174094542871356750e+15,1.002004989999995743e+01,1.970999092306314537e+00,5.443760871141549273e+00,1.737226737044627711e+00
2.188539687633367000e+15,1.000004999999995725e+01,1.970492073201440597e+00,5.342493368511452623e+00,1.731518042535558521e+00
2.202984832395377000e+15,9.980050099999958846e+00,1.969956469656790832e+00,5.245042646883814719e+00,1.725877594887804012e+00
2.217429977157387000e+15,9.960050199999958664e+00,1.969362516537913388e+00,5.150841529853765977e+00,1.720200710535607858e+00
2.231875121919397000e+15,9.940050299999958483e+00,1.968700005746210291e+00,5.057012674402892927e+00,1.714298062886643548e+00
2.246320266681407000e+15,9.920050399999958302e+00,1.967996774365425638e+00,4.967021095027267741e+00,1.708435627321117201e+00
2.260765411443417000e+15,9.896406386930280519e+00,1.967270735946090809e+00,4.881146919383622773e+00,1.702655180462983031e+00
2.275210556205427000e+15,9.877704483812133063e+00,1.966486449419404758e+00,4.798409372379038196e+00,1.696842808868252561e+00
2.289655700967437000e+15,9.859412000444702784e+00,1.965679630237775477e+00,4.719397543538828010e+00,1.691108094951336627e+00
2.304100845729447000e+15,9.840050799999959352e+00,1.964797198526553768e+00,4.639660209479796293e+00,1.685128894286159973e+00
2.318545990491457000e+15,9.830050849999958373e+00,1.963876436325347363e+00,4.563159230413174505e+00,1.679165647189208688e+00
2.332991135253467500e+15,9.810050949999958192e+00,1.962938568267980521e+00,4.489301410152521044e+00,1.673275777402879694e+00
2.347436280015477500e+15,9.790051049999959787e+00,1.961956094549549334e+00,4.418783121413068393e+00,1.667393041476122661e+00
2.361881424777487500e+15,9.767866317814760890e+00,1.960968170919490383e+00,4.351166699680199201e+00,1.661610921661791584e+00
2.376326569539497500e+15,9.749962155799382302e+00,1.959910119243466475e+00,4.284379060069409384e+00,1.655679532190611480e+00
2.390771714301507500e+15,9.740051299999958445e+00,1.958802462104885622e+00,4.218421903742190615e+00,1.649648245650712663e+00
