rhoc,R,M,Lambda,I
9.971098748120602500e+14,1.377003115000032274e+01,2.263099201584756859e+00,3.019707805390269328e+01,3.471815959147809938e+00
1.003395320948743750e+15,1.375003125000032078e+01,2.265466943552304713e+00,2.958134903536659266e+01,3.469026682728017619e+00
1.009680767085427125e+15,1.373003135000031882e+01,2.267765044705542632e+00,2.898406485768034102e+01,3.466081995043142072e+00
1.015966213222110500e+15,1.372003140000031784e+01,2.269985427230122976e+00,2.840643664338019292e+01,3.462978622947679774e+00
1.022251659358794000e+15,1.370003150000031589e+01,2.272136445158400075e+00,2.784573182179271811e+01,3.459730833234373470e+00
1.028537105495477375e+15,1.368003160000031393e+01,2.274218415399706039e+00,2.730219131598752824e+01,3.456344573630580896e+00
1.034822551632160750e+15,1.366003170000031197e+01,2.276233805547196454e+00,2.677442209380170723e+01,3.452814182541426913e+00
1.041107997768844250e+15,1.364003180000030824e+01,2.278178157895268008e+00,2.626343103207110374e+01,3.449145143444079409e+00
1.047393443905527625e+15,1.363003185000030726e+01,2.280058697387091105e+00,2.576587782190772202e+01,3.445364873574356501e+00
1.053678890042211000e+15,1.361003195000030530e+01,2.281874257725567290e+00,2.528407131448958012e+01,3.441450177077606476e+00
1.059964336178894500e+15,1.359003205000030334e+01,2.283628132155326451e+00,2.481558494513485158e+01,3.437415474896554635e+00
1.066249782315577875e+15,1.357003215000030139e+01,2.285317541766632488e+00,2.436087326288767940e+01,3.433256612557979093e+00
1.072535228452261250e+15,1.355003225000029943e+01,2.286949165983864329e+00,2.391903559790826961e+01,3.428983576836122982e+00
1.078820674588944750e+15,1.354003230000029845e+01,2.288518614364715820e+00,2.349064475772214067e+01,3.424609038076598111e+00
1.085106120725628125e+15,1.352003240000029471e+01,2.290030935512559651e+00,2.307372961661853950e+01,3.420123425307992182e+00
1.091391566862311500e+15,1.350003250000029276e+01,2.291485305399269201e+00,2.266785966449358369e+01,3.415533530810383134e+00
1.097677012998995000e+15,1.348003260000029080e+01,2.292883789746972489e+00,2.227524493325145727e+01,3.410845154991204442e+00
1.103962459135678375e+15,1.346003270000028884e+01,2.294226757858513377e+00,2.189172344460046560e+01,3.406059273159618428e+00
1.110247905272361750e+15,1.345003275000028786e+01,2.295520714840889376e+00,2.151770574622337406e+01,3.401185873545817806e+00
1.116533351409045250e+15,1.343003285000028590e+01,2.296754980612218500e+00,2.115578277508828720e+01,3.396215568212575420e+00
1.122818797545728625e+15,1.341003295000028395e+01,2.297941685914236309e+00,2.080301954581878476e+01,3.391157111152813819e+00
1.129104243682412000e+15,1.339003305000028021e+01,2.299073981355874263e+00,2.045978638170670649e+01,3.386020119925135852e+00
1.135389689819095500e+15,1.338003310000027923e+01,2.300158394528482031e+00,2.012510611715969588e+01,3.380801084042107885e+00
1.141675135955779000e+15,1.336003320000027728e+01,2.301195892780498742e+00,1.980018998006780606e+01,3.375500164432110317e+00
1.147960582092462250e+15,1.334003330000027532e+01,2.302183718715006489e+00,1.948322955708986370e+01,3.370124497612350556e+00
1.154246028229145750e+15,1.332003340000027336e+01,2.303123916878822453e+00,1.917460268798522804e+01,3.364679137863630043e+00
1.160531474365829000e+15,1.331003345000027238e+01,2.304018743963780924e+00,1.887424767534330527e+01,3.359163450408574114e+00
1.166816920502512500e+15,1.329003355000027042e+01,2.304866297032765576e+00,1.858150911890369628e+01,3.353577438602704408e+00
1.173102366639196000e+15,1.327003365000026847e+01,2.305674735676861875e+00,1.829615036105274584e+01,3.347931469326962617e+00
1.179387812775879500e+15,1.326003370000026571e+01,2.306434638836535544e+00,1.801864597313373650e+01,3.342219653437470406e+00
1.185673258912562750e+15,1.324003380000026375e+01,2.307156681762226658e+00,1.774634155798974788e+01,3.336442252333660985e+00
1.191958705049246250e+15,1.322003390000026180e+01,2.307834065921646971e+00,1.748216523595844762e+01,3.330609279261324218e+00
1.198244151185929500e+15,1.321003395000026082e+01,2.308468516965281658e+00,1.722453209731308732e+01,3.324724907336926272e+00
1.204529597322613000e+15,1.319003405000025886e+01,2.309066347756318027e+00,1.697330351583607566e+01,3.318786354931406724e+00
1.210815043459296500e+15,1.317003415000025690e+01,2.309625731465043685e+00,1.672734804469308045e+01,3.312788420827211144e+00
1.217100489595980000e+15,1.316003420000025592e+01,2.310142259399207365e+00,1.648848107071669489e+01,3.306744889339952476e+00
1.223385935732663250e+15,1.314003430000025396e+01,2.310626125333846481e+00,1.625449006112906503e+01,3.300654370961426665e+00
1.229671381869346750e+15,1.312003440000025023e+01,2.311071242314215901e+00,1.602655683783678242e+01,3.294522920720551085e+00
1.235956828006030000e+15,1.311003445000024925e+01,2.311478575069127572e+00,1.580450949648328773e+01,3.288338670025447108e+00
1.242242274142713500e+15,1.309003455000024729e+01,2.311850088126970348e+00,1.558685338691560318e+01,3.282123331266661115e+00
1.248527720279397000e+15,1.307003465000024534e+01,2.312190644362461356e+00,1.537469081452649711e+01,3.275859727205794769e+00
1.254813166416080500e+15,1.306003470000024436e+01,2.312493522740110219e+00,1.516698231797438368e+01,3.269555738695051783e+00
1.261098612552763750e+15,1.304003480000024240e+01,2.312762638227756185e+00,1.496527454055140183e+01,3.263223502489497552e+00
1.267384058689447250e+15,1.302003490000024044e+01,2.312999429509368987e+00,1.476738492502111910e+01,3.256852613347548608e+00
1.273669504826130500e+15,1.301003495000023946e+01,2.313208011637994943e+00,1.457353036252203005e+01,3.250448729514458623e+00
1.279954950962814000e+15,1.299003505000023573e+01,2.313379757064257358e+00,1.438522591522039562e+01,3.244004421460358500e+00
1.286240397099497500e+15,1.298003510000023475e+01,2.313522109466303434e+00,1.420034444908845117e+01,3.237540039242996048e+00
1.292525843236181000e+15,1.296003520000023279e+01,2.313636013176331385e+00,1.401914224464382563e+01,3.231042903090026730e+00
1.298811289372864250e+15,1.295003525000023181e+01,2.313717653254470541e+00,1.384359577624119808e+01,3.224523305194082479e+00
1.305096735509547750e+15,1.293003535000022985e+01,2.313770959103131464e+00,1.367111793235507378e+01,3.217976505914561969e+00
1.311382181646231000e+15,1.291003545000022790e+01,2.313799712339534409e+00,1.350188383289696681e+01,3.211400890677110098e+00
