rhoc,R,M,Lambda,I
1.725649486057487500e+15,1.117004415000003270e+01,2.162895851879825582e+00,6.328253093260945761e+00,2.342515430707261093e+00
1.739683593403819000e+15,1.114004430000002976e+01,2.162700308359145840e+00,6.169912678261852967e+00,2.333681114094072306e+00
1.753717700750150750e+15,1.111004445000002683e+01,2.162430301889534778e+00,6.020083421537192336e+00,2.324934233292045516e+00
1.767751808096482500e+15,1.109004455000002487e+01,2.162073697358454893e+00,5.877119939624543044e+00,2.316144993067728919e+00
1.781785915442814000e+15,1.106004470000002016e+01,2.161611750831645917e+00,5.735177818437056096e+00,2.306986456058546242e+00
1.795820022789145750e+15,1.102955724203311405e+01,2.161072777131269884e+00,5.601174743254102140e+00,2.297895617637000232e+00
1.809854130135477500e+15,1.101004495000001526e+01,2.160461591888546806e+00,5.473897665917093036e+00,2.288871930704053703e+00
1.823888237481809000e+15,1.098004510000001233e+01,2.159778117361189853e+00,5.353207084287706863e+00,2.279894172956111298e+00
1.837922344828140750e+15,1.096004520000001037e+01,2.158996155340720868e+00,5.232932469539575138e+00,2.270553121191277945e+00
1.851956452174472250e+15,1.093004535000000566e+01,2.158141891115870514e+00,5.118342054262143392e+00,2.261213023918168474e+00
1.865990559520804000e+15,1.089964883932646345e+01,2.157231236292091570e+00,5.009355710785841964e+00,2.251972461265184133e+00
1.880024666867135750e+15,1.088004560000000076e+01,2.156271541205161846e+00,4.905591054448464661e+00,2.242832760963455740e+00
1.894058774213467250e+15,1.085004574999999782e+01,2.155223403986340269e+00,4.804654064263980118e+00,2.233498586141930531e+00
1.908092881559799000e+15,1.083004584999999409e+01,2.154093121248854548e+00,4.705698866855021478e+00,2.223993165819547979e+00
1.922126988906130750e+15,1.080004599999999115e+01,2.152927476389514094e+00,4.611473576140841857e+00,2.214611585406707217e+00
1.936161096252462250e+15,1.078004609999998920e+01,2.151714974020188631e+00,4.522056421757787881e+00,2.205317100672794961e+00
1.950195203598794000e+15,1.076004619999998724e+01,2.150456226155788908e+00,4.436697097508465859e+00,2.196106333432199964e+00
1.964229310945125500e+15,1.072828623290734562e+01,2.149096591130044143e+00,4.351587492970161009e+00,2.186541074195694989e+00
1.978263418291457250e+15,1.071004644999998234e+01,2.147695805529138635e+00,4.269627148695572139e+00,2.177045770848557105e+00
1.992297525637789000e+15,1.067918965665273312e+01,2.146255075326866990e+00,4.191563251939506074e+00,2.167631446171057963e+00
2.006331632984120500e+15,1.066004669999997567e+01,2.144789344828759603e+00,4.116975479010224426e+00,2.158345358564635941e+00
2.020365740330452250e+15,1.064004679999997371e+01,2.143294513930283252e+00,4.045227420289227993e+00,2.149127314675365774e+00
2.034399847676784000e+15,1.060961844254880937e+01,2.141669119576879332e+00,3.973763122322341523e+00,2.139486758948506484e+00
2.048433955023115500e+15,1.059004704999996882e+01,2.140051486217260823e+00,3.905495670012946618e+00,2.130067838530162572e+00
2.062468062369447250e+15,1.057004714999996509e+01,2.138381381205382681e+00,3.840012861469258798e+00,2.120676364085835264e+00
2.076502169715779000e+15,1.055004724999996313e+01,2.136703795032185216e+00,3.777415822912924881e+00,2.111437779092477207e+00
2.090536277062110500e+15,1.051985994794761936e+01,2.134983236487463909e+00,3.716915724139020050e+00,2.102188741384884985e+00
2.104570384408442250e+15,1.049733841168607107e+01,2.133168683597111315e+00,3.656433292911769328e+00,2.092661246579321066e+00
2.118604491754773750e+15,1.048004759999995628e+01,2.131346953251825660e+00,3.598881465926865530e+00,2.083283865540689117e+00
2.132638599101105500e+15,1.046004769999995609e+01,2.129511622074272026e+00,3.543293758757681378e+00,2.074031074550380715e+00
2.146672706447437250e+15,1.044004779999995591e+01,2.127655336857554147e+00,3.490152539616240279e+00,2.064874238549815999e+00
2.160706813793768750e+15,1.042004789999995573e+01,2.125771859829058474e+00,3.439285335390377618e+00,2.055752377544733278e+00
2.174740921140100500e+15,1.038998545434600551e+01,2.123800869705263050e+00,3.387927605456452884e+00,2.046365487995850163e+00
2.188775028486432250e+15,1.036892319370321403e+01,2.121818220547121214e+00,3.339203885721115483e+00,2.037101725950929421e+00
2.202809135832763750e+15,1.034810084871280722e+01,2.119815647645887147e+00,3.291721862052778391e+00,2.027920244359902924e+00
2.216843243179095500e+15,1.033004834999995580e+01,2.117831898696603155e+00,3.246512192966872323e+00,2.018933519452009495e+00
2.230877350525427000e+15,1.030794635641624168e+01,2.115839171732210922e+00,3.203239475740063291e+00,2.010056363168847060e+00
2.244911457871758750e+15,1.029004854999995722e+01,2.113733615723728754e+00,3.159648517029614911e+00,2.000826552323471841e+00
2.258945565218090500e+15,1.026704445021909606e+01,2.111610211958408811e+00,3.117018405594370378e+00,1.991667071711380022e+00
2.272979672564422000e+15,1.024715753489693881e+01,2.109495791294869527e+00,3.076661556262753283e+00,1.982666175338926973e+00
2.287013779910754000e+15,1.022765471385633873e+01,2.107379510526852240e+00,3.037840773058557264e+00,1.973784649325971863e+00
2.301047887257085500e+15,1.020855619022775329e+01,2.105269935934765080e+00,3.000680230590917041e+00,1.965047421722270427e+00
2.315081994603417000e+15,1.018915253978192581e+01,2.103091500943174541e+00,2.963606266054411797e+00,1.956145810330782497e+00
2.329116101949749000e+15,1.016963946028906385e+01,2.100868053392663359e+00,2.927001685328680658e+00,1.947166634928644502e+00
2.343150209296080500e+15,1.015004924999995772e+01,2.098638064178791840e+00,2.891962097482532634e+00,1.938293983108586360e+00
2.357184316642412000e+15,1.014004929999995674e+01,2.096429351592957513e+00,2.858290610120162611e+00,1.929587625065181777e+00
2.371218423988744000e+15,1.012004939999995834e+01,2.094222297828935098e+00,2.826105605358765871e+00,1.920996210152798644e+00
2.385252531335075000e+15,1.010004949999995816e+01,2.092017981551178352e+00,2.794676963535132064e+00,1.912511577979399746e+00
2.399286638681407000e+15,1.007657045119674599e+01,2.089713017262156747e+00,2.763268710220294189e+00,1.903734310680276653e+00
2.413320746027739000e+15,1.005818601941547996e+01,2.087400006727727408e+00,2.732888159453383814e+00,1.895036318493863670e+00
2.427354853374070000e+15,1.004004979999995761e+01,2.085106286408756393e+00,2.703657666431350748e+00,1.886491199015861930e+00
2.441388960720402000e+15,1.003004984999995841e+01,2.082804192912220298e+00,2.675054834322949660e+00,1.878010090125132869e+00
2.455423068066734000e+15,1.001004994999995823e+01,2.080543633840068463e+00,2.648066887720658791e+00,1.869751954034542862e+00
2.469457175413065000e+15,9.987699655851395519e+00,2.078252408783873850e+00,2.621840369358988454e+00,1.861478100701319693e+00
2.483491282759397000e+15,9.969889130600988025e+00,2.075869613284782478e+00,2.594917338577392041e+00,1.852948398771888439e+00
2.497525390105728500e+15,9.960050199999958664e+00,2.073509731485937202e+00,2.569365947034291775e+00,1.844578895270515773e+00
2.511559497452060500e+15,9.940050299999958483e+00,2.071150069436214824e+00,2.544664640463954797e+00,1.836294533786994698e+00
2.525593604798392000e+15,9.918567789199697060e+00,2.068813129294388098e+00,2.520758121686727193e+00,1.828158330888605798e+00
2.539627712144723500e+15,9.910050449999959099e+00,2.066475076907009267e+00,2.497644672850334757e+00,1.820101404970559944e+00
2.553661819491055500e+15,9.885569539479716283e+00,2.064138389605427282e+00,2.475177621835835673e+00,1.812115800307583457e+00
