rhoc,R,M,Lambda,I
1.788910814244221250e+15,1.192004040000011678e+01,2.156289839282441445e+00,1.095993385819443944e+01,2.508476736956442465e+00
1.798753020623115500e+15,1.191004045000011580e+01,2.155224106289677533e+00,1.087934895673755875e+01,2.501728795558458174e+00
1.808595227002010000e+15,1.189004055000011384e+01,2.154141457027219264e+00,1.080046434248215270e+01,2.494977694061071727e+00
1.818437433380904500e+15,1.188004060000011286e+01,2.153045519130776686e+00,1.072427309381177807e+01,2.488245948587514356e+00
1.828279639759799000e+15,1.187004065000011188e+01,2.151937217343492748e+00,1.064937966415354964e+01,2.481538494506280834e+00
1.838121846138693500e+15,1.186004070000011090e+01,2.150816892582609441e+00,1.057682851265001922e+01,2.474852536265902625e+00
1.847964052517588000e+15,1.184004080000010717e+01,2.149684451836169519e+00,1.050449211894812152e+01,2.468184388972172183e+00
1.857806258896482500e+15,1.183004085000010619e+01,2.148543589061616910e+00,1.043480368394378033e+01,2.461546214568020474e+00
1.867648465275377000e+15,1.182004090000010521e+01,2.147389693273961786e+00,1.036719291314180147e+01,2.454925210031746019e+00
1.877490671654271500e+15,1.181004095000010423e+01,2.146225787208810409e+00,1.029997336720408185e+01,2.448327453280886967e+00
1.887332878033166000e+15,1.179004105000010227e+01,2.145051063492208865e+00,1.023418164448632695e+01,2.441746906961769881e+00
1.897175084412060250e+15,1.178004110000010130e+01,2.143868451141870413e+00,1.017193585724434968e+01,2.435199335070873605e+00
1.907017290790954750e+15,1.177004115000010032e+01,2.142675080879210103e+00,1.010791709618750644e+01,2.428669465024789975e+00
1.916859497169849250e+15,1.176004120000009934e+01,2.141475499310353747e+00,1.004740499046089042e+01,2.422174007361781012e+00
1.926701703548743750e+15,1.175004125000009836e+01,2.140266917934977808e+00,9.986947091011675326e+00,2.415703999463530316e+00
1.936543909927638250e+15,1.174004130000009738e+01,2.139047956096789882e+00,9.928790840728058953e+00,2.409240960377454055e+00
1.946386116306532750e+15,1.172004140000009365e+01,2.137823874937408331e+00,9.871252455216838584e+00,2.402819963321685126e+00
1.956228322685427250e+15,1.171004145000009267e+01,2.136591094096762955e+00,9.815513019120365001e+00,2.396417759171417305e+00
1.966070529064321750e+15,1.170004150000009169e+01,2.135352136650008337e+00,9.760494049595434873e+00,2.390047031690951673e+00
1.975912735443216250e+15,1.169004155000009071e+01,2.134104274063539641e+00,9.706902755313421949e+00,2.383690150094243343e+00
1.985754941822110500e+15,1.168004160000008973e+01,2.132852443672186293e+00,9.654455522601081086e+00,2.377368251409886835e+00
1.995597148201005000e+15,1.167004165000008875e+01,2.131594118572085694e+00,9.602871338563801373e+00,2.371074675107180507e+00
2.005439354579899500e+15,1.166004170000008777e+01,2.130329126841393528e+00,9.551744739367361348e+00,2.364792984464944681e+00
2.015281560958794000e+15,1.165004175000008679e+01,2.129057012977067398e+00,9.502671208454303908e+00,2.358546522080426922e+00
2.025123767337688500e+15,1.164004180000008581e+01,2.127783896323848012e+00,9.454758409737189950e+00,2.352340203053216339e+00
2.034965973716583000e+15,1.162004190000008386e+01,2.126503746449987187e+00,9.407117630527210395e+00,2.346150634739713858e+00
2.044808180095477500e+15,1.161004195000008288e+01,2.125217875881917795e+00,9.361337089731668115e+00,2.339984586352910956e+00
2.054650386474372000e+15,1.160004200000008190e+01,2.123929653067500478e+00,9.315319981639360591e+00,2.333854721551613665e+00
2.064492592853266500e+15,1.159004205000007914e+01,2.122634860090485631e+00,9.270460466920477316e+00,2.327746733613834884e+00
2.074334799232160750e+15,1.158004210000007816e+01,2.121336541855409763e+00,9.227560966912928819e+00,2.321659945581203477e+00
2.084177005611055250e+15,1.157004215000007719e+01,2.120033094085357561e+00,9.184834205560139964e+00,2.315605528239464306e+00
2.094019211989949750e+15,1.156004220000007621e+01,2.118729780205999447e+00,9.141840062971450465e+00,2.309586349436193675e+00
2.103861418368844250e+15,1.155004225000007523e+01,2.117420806108963216e+00,9.100545812191715100e+00,2.303586632740571627e+00
2.113703624747738750e+15,1.154004230000007425e+01,2.116109362786396719e+00,9.060205655854939977e+00,2.297619100396103065e+00
2.123545831126633250e+15,1.153004235000007327e+01,2.114794276073236112e+00,9.020755508294783453e+00,2.291681049891890254e+00
2.133388037505527750e+15,1.152004240000007229e+01,2.113476074493588985e+00,8.982011874294402176e+00,2.285762804309675822e+00
2.143230243884422250e+15,1.151004245000007131e+01,2.112156375996590452e+00,8.944362061879022718e+00,2.279881466710778071e+00
2.153072450263316750e+15,1.150004250000007033e+01,2.110834167976049169e+00,8.906885448919991788e+00,2.274024076082419743e+00
2.162914656642211000e+15,1.149004255000006935e+01,2.109507006855776190e+00,8.871062392772707028e+00,2.268191292275908211e+00
2.172756863021105500e+15,1.148004260000006838e+01,2.108181849538591113e+00,8.834349891819735845e+00,2.262394381088969286e+00
2.182599069400000000e+15,1.147004265000006562e+01,2.106853279960289704e+00,8.799509865993442759e+00,2.256621076476394094e+00
