rhoc,R,M,Lambda,I
1.415547383608944750e+15,1.268003660000020183e+01,2.728324095380260772e+00,2.788467195461312276e+00,4.265386346367805004e+00
1.425394882647035250e+15,1.266003670000019987e+01,2.725811083365078602e+00,2.758824892502226511e+00,4.248422682227039893e+00
1.435242381685125750e+15,1.264003680000019791e+01,2.723263678877890559e+00,2.730450139553015632e+00,4.231484448446138913e+00
1.445089880723216250e+15,1.262003690000019418e+01,2.720683693112103452e+00,2.702727539637164611e+00,4.214576739054991528e+00
1.454937379761306750e+15,1.260003700000019222e+01,2.718076934396570721e+00,2.676352334293332635e+00,4.197721920581470201e+00
1.464784878799397000e+15,1.258003710000019026e+01,2.715443926564453658e+00,2.650082394543101572e+00,4.180915202118362650e+00
1.474632377837487500e+15,1.255778264640376740e+01,2.712780382744687913e+00,2.625310402956855249e+00,4.164142512097422255e+00
1.484479876875578000e+15,1.253880679640787577e+01,2.710097071895351650e+00,2.601016110078774979e+00,4.147436288253487646e+00
1.494327375913668500e+15,1.252000430063804082e+01,2.707389513432121309e+00,2.577553827429527544e+00,4.130781817865630146e+00
1.504174874951759000e+15,1.251003745000018341e+01,2.704659829949100480e+00,2.554956734347463954e+00,4.114185033925210178e+00
1.514022373989849250e+15,1.249003755000017968e+01,2.701911378269951758e+00,2.533095190792492346e+00,4.097654131569893998e+00
1.523869873027939750e+15,1.247003765000017772e+01,2.699143593568605670e+00,2.511822687413252098e+00,4.081186032956662935e+00
1.533717372066030250e+15,1.245003775000017576e+01,2.696355569062098390e+00,2.491062044311734169e+00,4.064774125635977953e+00
1.543564871104120750e+15,1.242844380185018238e+01,2.693555237443410189e+00,2.471491942852106050e+00,4.048445046306142991e+00
1.553412370142211250e+15,1.241003795000017185e+01,2.690735627732955049e+00,2.452289661850722169e+00,4.032174176871634153e+00
1.563259869180301500e+15,1.240003800000017087e+01,2.687905585014035648e+00,2.433626679745773735e+00,4.015988584712703258e+00
1.573107368218392000e+15,1.238003810000016891e+01,2.685065202040404220e+00,2.415385025582645007e+00,3.999887977840007380e+00
1.582954867256482500e+15,1.236003820000016518e+01,2.682208641428395435e+00,2.397850842251965986e+00,3.983850121279862044e+00
1.592802366294573000e+15,1.235003825000016420e+01,2.679342810812740172e+00,2.380744131692295262e+00,3.967899363503235577e+00
1.602649865332663500e+15,1.233003835000016224e+01,2.676469920257967150e+00,2.364354071201013596e+00,3.952035189525526349e+00
1.612497364370754000e+15,1.231003845000016028e+01,2.673579766855033846e+00,2.348453081239501472e+00,3.936227796630892950e+00
1.622344863408844250e+15,1.229003855000015832e+01,2.670690412724580742e+00,2.332869596934743939e+00,3.920532569613835783e+00
1.632192362446934750e+15,1.228003860000015734e+01,2.667788682386963206e+00,2.317808857712528869e+00,3.904907965772894229e+00
1.642039861485025250e+15,1.226003870000015539e+01,2.664884510791573735e+00,2.303206242463721409e+00,3.889379330630803544e+00
1.651887360523115750e+15,1.225003875000015441e+01,2.661972783753994598e+00,2.289102452732137749e+00,3.873936179343498321e+00
1.661734859561206250e+15,1.223003885000015067e+01,2.659054410862738305e+00,2.275318695487817955e+00,3.858569060834600162e+00
1.671582358599296500e+15,1.220859692294388310e+01,2.656134469023762712e+00,2.262058443462674706e+00,3.843304959383806452e+00
1.681429857637387000e+15,1.220003900000014774e+01,2.653208672707684013e+00,2.249328406779209200e+00,3.828121864706456545e+00
1.691277356675477500e+15,1.218003910000014578e+01,2.650282097045248975e+00,2.236879554957836191e+00,3.813035542188817573e+00
1.701124855713568000e+15,1.217003915000014480e+01,2.647349360583371336e+00,2.224703142088142016e+00,3.798027784938937224e+00
1.710972354751658500e+15,1.215003925000014284e+01,2.644418823496779591e+00,2.212686780950974264e+00,3.783124026322191913e+00
1.720819853789749000e+15,1.213003935000014089e+01,2.641489557620211315e+00,2.201386647726364831e+00,3.768326894294557139e+00
1.730667352827839250e+15,1.212003940000013991e+01,2.638555960374894482e+00,2.190194480667284616e+00,3.753600631026124290e+00
1.740514851865929750e+15,1.210003950000013617e+01,2.635622465389385827e+00,2.179539529765982309e+00,3.738973035729353356e+00
1.750362350904020250e+15,1.209003955000013519e+01,2.632690707942320074e+00,2.169098251776919728e+00,3.724440924890795923e+00
1.760209849942110750e+15,1.207003965000013324e+01,2.629756452748714057e+00,2.159003409292641784e+00,3.709994106583904383e+00
1.770057348980201250e+15,1.206003970000013226e+01,2.626829142506534431e+00,2.149021197728029797e+00,3.695655302702093969e+00
1.779904848018291500e+15,1.205003975000013128e+01,2.623900334041910032e+00,2.139580604925224172e+00,3.681401757997418311e+00
1.789752347056382000e+15,1.203003985000012932e+01,2.620971455236586145e+00,2.130513731920999021e+00,3.667232270683811635e+00
