rhoc,R,M,Lambda,I
1.349856834980854250e+15,1.123004385000004035e+01,1.844744222409752998e+00,3.855120264735005264e+01,1.904110955069698186e+00
1.362506911778392000e+15,1.121004395000003662e+01,1.853583517223696076e+00,3.654878614186152674e+01,1.912724359779985228e+00
1.375156988575929500e+15,1.119004405000003466e+01,1.862013342102857516e+00,3.471558484938218925e+01,1.920769978200499217e+00
1.387807065373467250e+15,1.116004420000003172e+01,1.870041613018396776e+00,3.302771268340912059e+01,1.928242898289617369e+00
1.400457142171005000e+15,1.115004425000003074e+01,1.877709026215981014e+00,3.147596061145863544e+01,1.935232400256368779e+00
1.413107218968542500e+15,1.113004435000002879e+01,1.885029960889177181e+00,3.004287267433224784e+01,1.941750441205930988e+00
1.425757295766080250e+15,1.110004450000002585e+01,1.892784778490121500e+00,2.857404064191225501e+01,1.948456897147790245e+00
1.438407372563618000e+15,1.108004460000002211e+01,1.900197604182447542e+00,2.721486645903755885e+01,1.954653930877155554e+00
1.451057449361155750e+15,1.105783196269077173e+01,1.907265997460486862e+00,2.596154006365800626e+01,1.960393276564047715e+00
1.463707526158693500e+15,1.104004480000001820e+01,1.913988899911285513e+00,2.480458862101791340e+01,1.965658588710978760e+00
1.476357602956231000e+15,1.102004490000001624e+01,1.920393909853750136e+00,2.373260816202800783e+01,1.970494226386708458e+00
1.489007679753768750e+15,1.100004500000001428e+01,1.926496126281021404e+00,2.273946144572452965e+01,1.974929394859289866e+00
1.501657756551306500e+15,1.098004510000001233e+01,1.932313240935290333e+00,2.181457862186891106e+01,1.978985795339745390e+00
1.514307833348844000e+15,1.096004520000001037e+01,1.938421761157575141e+00,2.086859959607861725e+01,1.983031871624515885e+00
1.526957910146381750e+15,1.094004530000000663e+01,1.944255729265221611e+00,1.998674766936339608e+01,1.986687949217315285e+00
1.539607986943919500e+15,1.092004540000000468e+01,1.949803637312875981e+00,1.916692283229569327e+01,1.989974160636831524e+00
1.552258063741457250e+15,1.090004550000000272e+01,1.955079946579261430e+00,1.840518975528872403e+01,1.992914204436495584e+00
1.564908140538995000e+15,1.088004560000000076e+01,1.960087401761338999e+00,1.769556381417073965e+01,1.995495468886734791e+00
1.577558217336532500e+15,1.086004569999999880e+01,1.964851262632258955e+00,1.703367042805658116e+01,1.997770238174967572e+00
1.590208294134070250e+15,1.084004579999999685e+01,1.969363874688607963e+00,1.641486640489296178e+01,1.999706841451104777e+00
1.602858370931608000e+15,1.082004589999999311e+01,1.974088684177963238e+00,1.578019239129640638e+01,2.001567899911075088e+00
1.615508447729145500e+15,1.079004604999999017e+01,1.978571735126626985e+00,1.518626104610858540e+01,2.003084586449447091e+00
1.628158524526683250e+15,1.077004614999998822e+01,1.982837357764458464e+00,1.463104964202979374e+01,2.004357311707321898e+00
1.640808601324221000e+15,1.074911801408197576e+01,1.986861412400568794e+00,1.411144229045155818e+01,2.005308206110322455e+00
1.653458678121758750e+15,1.073004634999998430e+01,1.990684011877334125e+00,1.362595580585063892e+01,2.006029521228196444e+00
1.666108754919296500e+15,1.071004644999998234e+01,1.994305406079101228e+00,1.316848151506965792e+01,2.006506220682400699e+00
1.678758831716834000e+15,1.068991920902691106e+01,1.997733930613481146e+00,1.274101610164089848e+01,2.006754977591906908e+00
1.691408908514371750e+15,1.067004664999997665e+01,2.001263633152557730e+00,1.230057143322765434e+01,2.006747661121653259e+00
1.704058985311909500e+15,1.065004674999997469e+01,2.004616133913184051e+00,1.188673242511499595e+01,2.006532404943440540e+00
1.716709062109447000e+15,1.062796202763947129e+01,2.007777015563035672e+00,1.149805398987929017e+01,2.006091454021659892e+00
1.729359138906984750e+15,1.061004694999997078e+01,2.010768030217412239e+00,1.113268325689552185e+01,2.005476765494860647e+00
1.742009215704522500e+15,1.059004704999996882e+01,2.013573185059205350e+00,1.078871798936228998e+01,2.004628005481499553e+00
1.754659292502060250e+15,1.057004714999996509e+01,2.016228334678284106e+00,1.046478272753017791e+01,2.003636647462241349e+00
1.767309369299598000e+15,1.054988166522855231e+01,2.018720665773697132e+00,1.015926728730463324e+01,2.002454633569958897e+00
1.779959446097135500e+15,1.053004734999996117e+01,2.021266957312679580e+00,9.845569399247683151e+00,2.000995332522296888e+00
1.792609522894673250e+15,1.051004744999995921e+01,2.023676608946453737e+00,9.548861409745112994e+00,1.999399516043485425e+00
1.805259599692211000e+15,1.048959924413262712e+01,2.025922543512699292e+00,9.269779314003958604e+00,1.997619565101315553e+00
1.817909676489748500e+15,1.047004764999995530e+01,2.028037537621601327e+00,9.005881470191479110e+00,1.995727233963215941e+00
1.830559753287286250e+15,1.046004769999995609e+01,2.029990174014148607e+00,8.756004372840152428e+00,1.993626148019995492e+00
1.843209830084824000e+15,1.044004779999995591e+01,2.031840575403863980e+00,8.519936401905871648e+00,1.991478540240388284e+00
1.855859906882361750e+15,1.042004789999995573e+01,2.033552992663066217e+00,8.295776441826202330e+00,1.989171574157070355e+00
1.868509983679899500e+15,1.040004799999995555e+01,2.035283874853061281e+00,8.066645444692438716e+00,1.986572608877598567e+00
1.881160060477437000e+15,1.038004809999995715e+01,2.036891113746988058e+00,7.848836669123167020e+00,1.983843731380595221e+00
1.893810137274974750e+15,1.036004819999995696e+01,2.038370072660683707e+00,7.642763873480525660e+00,1.980990401854304528e+00
1.906460214072512500e+15,1.033797497572774127e+01,2.039751211708901391e+00,7.447309674723793904e+00,1.978080648753207438e+00
1.919110290870050000e+15,1.031764082298407637e+01,2.041005427043490084e+00,7.262059716640946405e+00,1.975031700585673677e+00
1.931760367667587750e+15,1.029937198369125007e+01,2.042172961712101387e+00,7.085715537185191870e+00,1.971940400293870299e+00
1.944410444465125500e+15,1.029004854999995722e+01,2.043228073821043100e+00,6.918073999845099742e+00,1.968736720197135082e+00
1.957060521262663250e+15,1.027004864999995704e+01,2.044267448210738802e+00,6.746311230734949760e+00,1.965213584864767382e+00
1.969710598060201000e+15,1.025004874999995685e+01,2.045225272349129320e+00,6.582981102702541776e+00,1.961650249609565355e+00
1.982360674857738500e+15,1.023004884999995667e+01,2.046067008098117146e+00,6.427515198164639010e+00,1.957964439308796933e+00
1.995010751655276250e+15,1.021004894999995649e+01,2.046829883882705037e+00,6.279664715458445734e+00,1.954246719272451305e+00
2.007660828452814000e+15,1.018872305134241252e+01,2.047508021796445199e+00,6.138992966379261063e+00,1.950477251737704698e+00
2.020310905250351500e+15,1.018004909999995711e+01,2.048103881297278051e+00,6.004748116309642114e+00,1.946652258693664317e+00
2.032960982047889250e+15,1.016004919999995693e+01,2.048628690096558014e+00,5.876795588955193494e+00,1.942800179437607078e+00
