rhoc,R,M,Lambda,I
2.163629186447437250e+15,1.025004874999995685e+01,2.220277447448111729e+00,2.347214609991846057e+00,2.254166980157334521e+00
2.177288546915377000e+15,1.023004884999995667e+01,2.217817581218757272e+00,2.317978561395977799e+00,2.243679070635602013e+00
2.190947907383316750e+15,1.021004894999995649e+01,2.215385068355819609e+00,2.290120216357588667e+00,2.233406314820656213e+00
2.204607267851256500e+15,1.018842547304642920e+01,2.212921676610237309e+00,2.263128191528595679e+00,2.223143190492665067e+00
2.218266628319196000e+15,1.016967683566429592e+01,2.210396914060604789e+00,2.236949441897014168e+00,2.212779191015771918e+00
2.231925988787135750e+15,1.016004919999995693e+01,2.207910553467257841e+00,2.211417393490218153e+00,2.202653547654143562e+00
2.245585349255075500e+15,1.014004929999995674e+01,2.205376593200429447e+00,2.186687147810167708e+00,2.192455919885861526e+00
2.259244709723015000e+15,1.012004939999995834e+01,2.202831196473167275e+00,2.162698499080722314e+00,2.182327286002132105e+00
2.272904070190955000e+15,1.010004949999995816e+01,2.200273058057502062e+00,2.139643836455637604e+00,2.172276794351384321e+00
2.286563430658894500e+15,1.007893856046562142e+01,2.197676400633963745e+00,2.116922089107424299e+00,2.162159229900104229e+00
2.300222791126834000e+15,1.007004964999995700e+01,2.195094982878028400e+00,2.095115439709903882e+00,2.152201769851990854e+00
2.313882151594774000e+15,1.005004974999995859e+01,2.192499970440037416e+00,2.073982404581255601e+00,2.142291644998394418e+00
2.327541512062714000e+15,1.002623085872509989e+01,2.189864971779738045e+00,2.053267794069642438e+00,2.132331876565761952e+00
2.341200872530653500e+15,1.000903726831140084e+01,2.187243808301650549e+00,2.033325988160528563e+00,2.122522931608692875e+00
2.354860232998593000e+15,1.000004999999995725e+01,2.184594118554820330e+00,2.013842579351555528e+00,2.112695579199457274e+00
2.368519593466533000e+15,9.980050099999958846e+00,2.181943314512766463e+00,1.994937912564583415e+00,2.102941870645273159e+00
2.382178953934472500e+15,9.958063623804031650e+00,2.179295015658159418e+00,1.976809798186273115e+00,2.093299472740566269e+00
2.395838314402412000e+15,9.950050249999957686e+00,2.176613992866399894e+00,1.958900977589600245e+00,2.083609599290689118e+00
2.409497674870352000e+15,9.930050349999959280e+00,2.173930881277577054e+00,1.941689066607907410e+00,2.074003797632523405e+00
2.423157035338291500e+15,9.908324535779287956e+00,2.171260109008338546e+00,1.924988611795967586e+00,2.064522107288487174e+00
2.436816395806231000e+15,9.900050499999958120e+00,2.168556588525205608e+00,1.908533688390746441e+00,2.054989335462177547e+00
2.450475756274171000e+15,9.880050599999957939e+00,2.165868054524020092e+00,1.892758516983043204e+00,2.045589721259201355e+00
2.464135116742111000e+15,9.859762644532144904e+00,2.163171696342821804e+00,1.877416776657989228e+00,2.036243824153142867e+00
2.477794477210050500e+15,9.850050749999958555e+00,2.160454824376873972e+00,1.862167207092251253e+00,2.026892434271732046e+00
2.491453837677990000e+15,9.828051933024500642e+00,2.157754038794827522e+00,1.847573727536212740e+00,2.017668602855172022e+00
2.505113198145930000e+15,9.820050899999959171e+00,2.155042788539230703e+00,1.833511549635930216e+00,2.008478429482938310e+00
2.518772558613869500e+15,9.796860002103572995e+00,2.152311546232042350e+00,1.819685923919883486e+00,1.999291103227957223e+00
2.532431919081809000e+15,9.790051049999959787e+00,2.149606528582733933e+00,1.806570652679849953e+00,1.990258386710378691e+00
2.546091279549749000e+15,9.766285556310208449e+00,2.146883788264526860e+00,1.793462180235845693e+00,1.981222824231243074e+00
2.559750640017688500e+15,9.760051199999958627e+00,2.144159735327094474e+00,1.780699979263294264e+00,1.972247986955259380e+00
2.573410000485628500e+15,9.740051299999958445e+00,2.141456234213701126e+00,1.768606943446580759e+00,1.963405076905552216e+00
2.587069360953568000e+15,9.730051349999959243e+00,2.138727211969766895e+00,1.756509511412546853e+00,1.954536024905045855e+00
2.600728721421507500e+15,9.710051449999959061e+00,2.135995508144482358e+00,1.744922874184375861e+00,1.945723084633955713e+00
2.614388081889447500e+15,9.700051499999959859e+00,2.133290287419832953e+00,1.733912412151332072e+00,1.937052134110927915e+00
2.628047442357387000e+15,9.677498310599567333e+00,2.130556848243653434e+00,1.722931059073602444e+00,1.928337930848999848e+00
2.641706802825327000e+15,9.670051649999960475e+00,2.127829224923233120e+00,1.712165190319269836e+00,1.919711746686123544e+00
2.655366163293266500e+15,9.649042521200010825e+00,2.125140442739702262e+00,1.701867458223855767e+00,1.911251418896265930e+00
2.669025523761206000e+15,9.640051799999959314e+00,2.122397458927297809e+00,1.691661436370660576e+00,1.902678013636490029e+00
2.682684884229146000e+15,9.630051849999960112e+00,2.119694270230693789e+00,1.681761213444810110e+00,1.894277090173509093e+00
2.696344244697085500e+15,9.607058402926035967e+00,2.117004555125058474e+00,1.672311104806773585e+00,1.885968854579648912e+00
2.710003605165025500e+15,9.600051999999960728e+00,2.114277989933176283e+00,1.663098425875946251e+00,1.877600704614454719e+00
2.723662965632965000e+15,9.579602384416615379e+00,2.111578726191984945e+00,1.654199044205493019e+00,1.869363309314195920e+00
2.737322326100904500e+15,9.570052149999959568e+00,2.108896683667468519e+00,1.645367256633722075e+00,1.861224713653496288e+00
2.750981686568844500e+15,9.560052199999960365e+00,2.106188687833084217e+00,1.636719444906952425e+00,1.853053243645088610e+00
2.764641047036784000e+15,9.539434420759176803e+00,2.103505830788223729e+00,1.628506084629456341e+00,1.845004204710649409e+00
2.778300407504724000e+15,9.530052349999960981e+00,2.100826373682173731e+00,1.620570159890420747e+00,1.837017938558151098e+00
2.791959767972663500e+15,9.520052399999960002e+00,2.098124379171689480e+00,1.612702536474042825e+00,1.829004122883538086e+00
2.805619128440603000e+15,9.500052499999959821e+00,2.095469947665121513e+00,1.605145543557194410e+00,1.821167938616087056e+00
2.819278488908543000e+15,9.487590472681251441e+00,2.092817214187082886e+00,1.597849094580327867e+00,1.813385551237197024e+00
2.832937849376482500e+15,9.480052599999959639e+00,2.090127794176810827e+00,1.590746159253869418e+00,1.805538175772546827e+00
2.846597209844422000e+15,9.470052649999960437e+00,2.087474649896900569e+00,1.583873591838034667e+00,1.797835382430730489e+00
2.860256570312362000e+15,9.449759602098186662e+00,2.084840194954791670e+00,1.577141168324492693e+00,1.790228203680702901e+00
2.873915930780301500e+15,9.437299043702710222e+00,2.082174923356978180e+00,1.570660080154317573e+00,1.782574816185563460e+00
2.887575291248241500e+15,9.430052849999960074e+00,2.079547912816746891e+00,1.564086304187143117e+00,1.775064521943448881e+00
2.901234651716181000e+15,9.420052899999960871e+00,2.076935847122935552e+00,1.558012349708655986e+00,1.767634601019114848e+00
2.914894012184120500e+15,9.410052949999961669e+00,2.074295264222950408e+00,1.552117429424227701e+00,1.760160684381133933e+00
2.928553372652060500e+15,9.388897592593703934e+00,2.071677488053432103e+00,1.546178734452924752e+00,1.752793409975727412e+00
2.942212733120000000e+15,9.380053099999960509e+00,2.069088136491374463e+00,1.540724310150211718e+00,1.745540817132882783e+00
