rhoc,R,M,Lambda,I
1.396474065893668250e+15,1.110004450000002585e+01,1.996689416057952471e+00,1.796064829434564913e+01,2.137632897013087785e+00
1.407857309251859250e+15,1.108004460000002211e+01,2.002056299777261739e+00,1.727894937190124836e+01,2.141178923401629408e+00
1.419240552610050250e+15,1.106004470000002016e+01,2.007190935213875704e+00,1.663821418160863885e+01,2.144378159927423866e+00
1.430623795968241250e+15,1.104004480000001820e+01,2.012303552847079846e+00,1.601202314017533013e+01,2.147348469919277303e+00
1.442007039326432250e+15,1.102004490000001624e+01,2.017154342285440993e+00,1.542524304512460276e+01,2.149943781707909007e+00
1.453390282684623250e+15,1.100004500000001428e+01,2.021758015709911316e+00,1.487844474148472074e+01,2.152189847566123859e+00
1.464773526042814000e+15,1.098004510000001233e+01,2.026146663606371412e+00,1.436593372201019392e+01,2.154165355626159961e+00
1.476156769401005000e+15,1.096004520000001037e+01,2.030500653136428024e+00,1.386182931710372301e+01,2.155877801231785629e+00
1.487540012759196000e+15,1.094004530000000663e+01,2.034642661884132231e+00,1.338670837639789113e+01,2.157275232580693647e+00
1.498923256117387000e+15,1.093004535000000566e+01,2.038571969841502352e+00,1.294365467219824417e+01,2.158390218787881842e+00
1.510306499475578000e+15,1.091004545000000370e+01,2.042292905795615177e+00,1.252581607447375589e+01,2.159223852159509960e+00
1.521689742833769000e+15,1.089004555000000174e+01,2.045930965429357595e+00,1.212110310845383232e+01,2.159837445909447595e+00
1.533072986191959750e+15,1.087004564999999978e+01,2.049436806270489519e+00,1.173197613619726809e+01,2.160161663491165562e+00
1.544456229550150750e+15,1.085004574999999782e+01,2.052752102714619831e+00,1.136541908961838487e+01,2.160244639998257554e+00
1.555839472908341750e+15,1.083004584999999409e+01,2.055884813217643714e+00,1.102275552008462967e+01,2.160097239434318084e+00
1.567222716266532750e+15,1.081004594999999213e+01,2.058857339832457889e+00,1.069491944537318240e+01,2.159714887260837379e+00
1.578605959624723750e+15,1.079004604999999017e+01,2.061799003443102407e+00,1.037289204964951317e+01,2.159115170923917582e+00
1.589989202982914500e+15,1.078004609999998920e+01,2.064558087134491515e+00,1.006912213064940431e+01,2.158268040779890651e+00
1.601372446341105500e+15,1.076004619999998724e+01,2.067171342268367962e+00,9.782279329751698782e+00,2.157269292483401824e+00
1.612755689699296500e+15,1.074004629999998528e+01,2.069623805074217504e+00,9.510148973946009221e+00,2.156062973391121407e+00
